排名,排名变化,游戏名称,发行公司,昨日新增下载量,icon,类别,appid,公司名称,公司链接
108,3,Pixel Art - Number Coloring games,,-,https://android-artworks.25pp.com/fs08/2018/11/23/9/109_a92a109259e49ac54c98d3df6854a630_con_130x130.png,游戏,6564371,-,无
109,94,Crashy Cops!,,-,,游戏,6746480,-,无
110,47,踢足球Soccer Kick,,-,https://android-artworks.25pp.com/fs08/2018/10/20/1/109_034a12893cd5574a46be2ae03d2b279d_con_130x130.png,游戏,6586595,-,无
111,23,Free Fire,111dots Studio,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU5Mzg0MV8xNTE2MDU3MTcwLzI1Ng==,游戏,5284652,-,无
112,3,部落战争,深圳光之科技有限公司,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDIyNjg1OV8xNDQ1MjQzODI3LzI1Ng==,游戏,2162792,深圳光之科技有限公司,https://www.qimai.cn/company/product/id/197037
113,5,UNO!?,,-,https://android-artworks.25pp.com/fs08/2018/11/16/0/109_0beae01a7ccdb3ab0ae04ebfc5a12eb1_con_130x130.png,游戏,6777074,-,无
114,-20,Episode,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMTE1MDc3MF8xNDg5ODcyNzUxLzI1Ng==,游戏,913163,-,无
115,61,Rolling Balls,,-,https://gcontent-cdn.aso100.com/pic/view_gcontent/type/icon/source/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2RwZ0VRUERMcGJRcThUTXNoTzVBbmFYdXM4V0t5WE5FdmtKWlhkckIxT0tpZVJJSm9CWU5PYnVnWEV2UEZValZFNGlpPXMxODA=,游戏,6480857,-,无
116,-7,酷炸射击安卓版,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDEwYjZkYWViMmJkOGU1OGVjLndlYnA=,游戏,2436593,-,无
117,25,Woody Puzzle,海沙工作室,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2FuZHJvaWQtYXJ0d29ya3MuMjVwcC5jb20vZnMwOC8yMDE4LzA1LzIxLzUvMTA5XzU1MTViNGNhZWY4NTM1ZWExNzhlODY2YmQyN2Q1NzNlX2Nvbl8xMzB4MTMwLnBuZw==,游戏,4241477,-,无
118,-4,Mini Golf King,Bluehole PNIX,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU5NDg4MF8xNTQ0MTQxOTYwLzI1Ng==,游戏,5349316,-,无
119,6,Words With Friends 2 - Word Game,海沙工作室,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2FuZHJvaWQtYXJ0d29ya3MuMjVwcC5jb20vZnMwOC8yMDE4LzA2LzIzLzAvMTA5X2YwNjdiMmVjZDgzNzRjYTE5NjVmNDBhZWJmY2I3NzczX2Nvbl8xMzB4MTMwLnBuZw==,游戏,5164887,-,无
120,-10,儿童医生：牙医,,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2FuZHJvaWQtYXJ0d29ya3MuMjVwcC5jb20vZnMwOC8yMDE3LzExLzA3LzIvMTA5XzkyNGVjZjNlOTllZTFlYjNkZTllYjFhZTAwOGM2NTY4X2Nvbl8xMzB4MTMwLnBuZw==,游戏,4595124,-,无
121,-8,The Sims,EA Swiss Sarl,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU0MjA4NF8xNTIwMDMxNzc2LzI1Ng==,游戏,3650691,-,无
122,-35,滚动大作战,Lion Studios,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDFkZjU1MWE0ZTlhNmUyNjY2LndlYnA=,游戏,6606299,-,无
123,-21,启明星之谷,ZuoMasterDeveloper,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDFjY2QxYjlkNWRiZTNlYWE4LndlYnA=,游戏,6320155,-,无
124,-4,PAC-MAN,NAMCO BANDAI Games,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMjEwODg0XzE1MTk0MjY4MTgvMjU2,游戏,67585,-,无
125,24,My Story: Choose Your Own Path,Nanobit Games,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU4ODAzNl8xNTEyNjI0MDc0LzI1Ng==,游戏,3389261,-,无
126,-2,NBA LIVE,海沙工作室,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2NkbjAwLmJhaWR1LWltZy5jbi90aW1nP3ZzYXBwJnNpemU9YjE1MF8xNTAmaW1ndHlwZT0zJnF1YWxpdHk9MTAwJmVyJnNlYz0wJmRpPTYyOTIxYWVmNTFmYzY4Y2Q1NzlkMWQxZjJlMjc5MWM1JnJlZj1odHRwJTNBJTJGJTJGZi5oaXBob3Rvcy5iZGltZy5jb20mc3JjPWh0dHAlM0ElMkYlMkZmLmhpcGhvdG9zLmJkaW1nLmNvbSUyRndpc2VnYW1lJTJGcGljJTJGaXRlbSUyRjAxZDlmMmQzNTcyYzExZGZlY2RjZjI3MzZhMjc2MmQwZjcwM2MyNTUuanBn,游戏,65439,-,无
127,-24,Sniper Arena安卓版,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDFjOThkMzBlN2M1NzZiNGM4LndlYnA=,游戏,2184975,-,无
128,-6,Press Inc.,,-,https://android-artworks.25pp.com/fs08/2018/12/06/11/109_62c84374a48a75de7e4ec8b605d1ddff_con_130x130.png,游戏,6624189,-,无
129,10,悠来荡去,"Geisha Tokyo, Inc.",-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDFjZWMyMmMwYzM1NzRjMDY4LndlYnA=,游戏,6717238,-,无
130,-24,滚动的天空,广州速玩网络科技有限公司,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDFlZGVhOTc1N2Y4MzgxNDVjLndlYnA=,游戏,64301,-,无
131,12,多米诺骨牌,,-,https://gcontent-cdn.aso100.com/pic/view_gcontent/type/icon/source/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL180Y0R4RVZxdlFoVHVyWjlOa3FVTzN1ZUZMbjc4MXRhYkdjZVRBOE5rZi1nZ0JDRVdFNUJOMGNUTzlua2JDMU13ekV5PXMxODA=,游戏,6521406,-,无
132,-9,索尼克冲刺,深圳市创梦天地科技有限公司,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDMyNjAyNF8xNTE5Nzg2MDI0LzI1Ng==,游戏,140200,-,无
133,5,Power Pop Bubbles,Bubble Shooter Artworks,-,https://android-artworks.25pp.com/fs08/2018/08/20/4/109_64e3a882fc2d7b5c3e9e1a87cc7cbcf2_con_130x130.png,游戏,3204237,-,无
134,55,新YAHTZEE? With Buddies,Scopely,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU5NDMxOF8xNTE0NTE4NDkxLzI1Ng==,游戏,5022043,-,无
135,-9,Millionaire Trivia: Who Wants To Be a Millionaire?,,-,https://android-artworks.25pp.com/fs08/2018/11/22/11/109_a1b564aaa66cc8db52e06d939be70419_con_130x130.png,游戏,6567500,-,无
136,-6,Fill一笔画,GameStart,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl80MjI3OTUyM18xNTQ0MDc1MDA3LzI1Ng==,游戏,952186,-,无
137,13,单人纸牌戏,黄嘉慧,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xODdfMTg2NzEyMDNfMTQwNjc3ODI0Ny8yNTY=,游戏,225449,-,无
138,29,Bible Word Puzzle,,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2FuZHJvaWQtYXJ0d29ya3MuMjVwcC5jb20vZnMwOC8yMDE4LzA1LzE2LzIvMTA5XzZlNzJiOTRmZmIxOTI4N2YxMWI1YzU3N2ZiYmMzZjI5X2Nvbl8xMzB4MTMwLnBuZw==,游戏,5838395,-,无
139,110,Solitaire,Solitaire Fun,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU5NDY5Ml8xNTEyNjQ5NDc2LzI1Ng==,游戏,5166908,-,无
140,-8,汽车模拟修理 18,PlayWay SA,-,https://android-artworks.25pp.com/fs08/2018/11/08/5/109_ce6a71f055914cd4280fd8d6ea12dd5d_con_130x130.png,游戏,5738568,-,无
141,-14,曲径通幽,霍尔果斯小炮火网络科技有限公司,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjYzMTMyMF8xNTE2OTQ5NjQ0LzI1Ng==,游戏,5562062,-,无
142,-34,刑事案件,Pretty Simple,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMjAwOTEzMF8xNTM4NjAwOTA4LzI1Ng==,游戏,519277,-,无
143,-12,Plants vs. Zombies FREE,ELECTRONIC ARTS,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMTM5MjE3MF8xNTM3MzI1OTk2LzI1Ng==,游戏,888969,-,无
144,-25,Bumper.io,VOODOO,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE4ZGE5NmE3MDE0ZmUxZWZiLndlYnA=,游戏,6507773,-,无
145,36,大脑拼图,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDFjOTFhYjVhYTI0NjE4NThjLndlYnA=,游戏,6580442,-,无
146,-11,神庙逃亡,深圳乐逗游戏,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2NkbjAwLmJhaWR1LWltZy5jbi90aW1nP3ZzYXBwJnNpemU9YjE1MF8xNTAmaW1ndHlwZT00JnF1YWxpdHk9MTAwJmVyJnNlYz0wJmRpPWY2MjJkMGM2NmE3OTE4MTcwMDQ3MGFhYjE0Yjc1Mzk0JnJlZj1odHRwJTNBJTJGJTJGaC5oaXBob3Rvcy5iZGltZy5jb20mc3JjPWh0dHAlM0ElMkYlMkZoLmhpcGhvdG9zLmJkaW1nLmNvbSUyRndpc2VnYW1lJTJGd2glMjUzRDUxMiUyNTJDNTEyJTJGc2lnbiUzRGFmYmNjZjU1YjdhMWNkMTEwNWUzN2EyNTg4MjBlNGM5JTJGN2FlYzU0ZTczNmQxMmYyZWVlNTg4NTA1NDJjMmQ1NjI4NTM1Njg3MS5qcGc=,游戏,108181,-,无
147,-50,迪士尼梦幻王国,Gameloft,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl80MjI1ODc3MV8xNDc1OTE3ODQxLzI1Ng==,游戏,108698,-,无
148,20,Slotomania,Playtika,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl80OTM4NV8yMTMzMzMxNV8xNDM1MTM4ODkwLzI1Ng==,游戏,2163160,-,无
149,-5,迪士尼英雄：战斗模式,,-,https://android-artworks.25pp.com/fs08/2018/11/29/7/109_42043b2d584c6ac5e8ebfa6b4cafb5f1_con_130x130.png,游戏,6180092,-,无
150,35,完美一击,VOODOO,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE0NGRjM2VmNzJhMmE4NzY3LndlYnA=,游戏,6562693,-,无
151,28,House Of Fun,Pacific Interactive LTD.,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDA5MDMxOV8xNTA4NTQ0MDU0LzI1Ng==,游戏,34849,于雪飞,https://www.qimai.cn/company/product/id/339
152,-23,Flip Lover,,-,https://android-artworks.25pp.com/fs08/2018/12/05/7/109_9a75e1020260d86b05776969762d4889_con_130x130.png,游戏,6756994,-,无
153,-1,猎鹿人2016,Glu ,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE4YjQ5YjkxYjc1ZDlkMGQ5LndlYnA=,游戏,64955,格融移动科技（北京）有限公司,https://www.qimai.cn/company/product/id/31030
154,24,Prodigy Math Game,,-,https://android-artworks.25pp.com/fs08/2018/11/13/2/109_15fd7c2a9175c9e4dae47fa978754fdf_con_130x130.png,游戏,6237317,-,无
155,-4,台球城,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE5YjEyNzc5NDc4Zjk3MjdmLndlYnA=,游戏,3627182,-,无
156,24,梦幻家园,Playrix Games,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU1NzMwOF8xNTIyMTA4Nzc1LzI1Ng==,游戏,4880184,-,无
157,26,世界职业扑克大赛,海沙工作室,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2UuaGlwaG90b3MuYmRpbWcuY29tL3dpc2VnYW1lL3BpYy9pdGVtLzExMGUwY2YzZDdjYTdiY2I4NmQ3YTMwZGJkMDk2YjYzZjYyNGE4NjAuanBn,游戏,1080775,-,无
158,-17,Plants vs. Zombies? 2,Electronic Arts Inc,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDI2NjMzNV8xNDU4NjAzNjk1LzI1Ng==,游戏,1245582,-,无
159,-1,Logo Quiz Fever,,-,https://android-artworks.25pp.com/fs08/2018/08/09/9/109_dc6dfa2c80e48a3660dd904d855a514a_con_130x130.png,游戏,6282986,-,无
160,-15,Toy Blast,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE5ZTU1MWE3MDIwOTI3OTAzLndlYnA=,游戏,1282404,-,无
161,14,CodyCross - Themed Crossword Puzzles,Fanatee Games,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU4NzkyMl8xNTEyNjIzNzY3LzI1Ng==,游戏,3355966,-,无
162,37,麻将接龙,3DGames,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU4NjA0NV8xNTEyNjE1NjI3LzI1Ng==,游戏,2651941,-,无
163,-3,密室逃脫：50個房間之一,海沙工作室,-,https://android-artworks.25pp.com/fs08/2018/12/06/7/109_166ba70ddb7cd8a7faa37daa3121f3e7_con_130x130.png,游戏,5415934,-,无
164,-3,爬坡赛2:Hill Climb Racing 2,Fingersoft,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl80MjM3MDk1Ml8xNDgyOTE0ODA5Lzk2,游戏,2084181,-,无
165,-2,Kids Puzzles - Wooden Jigsaw,,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL2FuZHJvaWQtYXJ0d29ya3MuMjVwcC5jb20vZnMwOC8yMDE4LzA2LzA4LzkvMTA5X2I2MGE5MjVmZmZlNTU1YjIxODRlYjlkZDI4NWY5YmIyX2Nvbl8xMzB4MTMwLnBuZw==,游戏,5995369,-,无
166,8,Chess,互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU1MjQ5Nl8xNTEyNjQ4MDI4LzI1Ng==,游戏,2158585,-,无
167,-5,数独 - 健脑益智游戏,Easybrain Ltd,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU5MjY1Ml8xNTEyNjQ0MDM5LzI1Ng==,游戏,5296983,-,无
168,4,Basketball,互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU1NzY2OV8xNTA3ODk5ODcyLzI1Ng==,游戏,664360,-,无
169,-10,FlipTheGun,Playgendary,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjY3NTcxMF8xNTMzMjc5ODg5LzI1Ng==,游戏,6094083,-,无
170,20,Winning Slots? - 2019免费拉斯维加斯老虎机游戏,"Triple Sevens Co., Ltd.",-,https://gcontent-cdn.aso100.com/pic/view_gcontent/type/icon/source/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL29HMnNObXZhcm40MDBFVTZfS2tiamI4VlpWblZQUnM3eVJYMFBNMktZUkx2VEJMOERSME8wZkZDVTF4UjRyMXpGQT13MzAw,游戏,4908964,-,无
171,96,Tycoon Casino: Free Vegas Jackpot Slots,,-,https://gcontent-cdn.aso100.com/pic/view_gcontent/type/icon/source/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2hjQm56Vzc2anNoakp5VjVEUjg5ZW5CVHVRNnNuTTA1MVNoeDFOMTlRbjJtZFhaZTFOczFEU3VWSHpEcDF3UnBpRzA9czE4MA==,游戏,6675888,-,无
172,57,"Bible Coloring - Color By Number, Free Bible Game",,-,https://android-artworks.25pp.com/fs08/2018/12/06/3/109_93b344f4c2c3f83953e83870f4c5562f_con_130x130.png,游戏,6801529,-,无
173,-19,汤姆猫跑酷,Outfit7,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU4MTAzN18xNTEyNTU3NjIzLzI1Ng==,游戏,2162907,-,无
174,-28,SvT,PlayStack Ltd,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjUzOTgzMV8xNTEyNTgxMDIzLzI1Ng==,游戏,2587290,-,无
175,-6,Skiddy Car,,-,https://android-artworks.25pp.com/fs08/2018/11/29/3/109_f3f88691b6d7dd4e7b8b974cac4d3c25_con_130x130.png,游戏,6673141,-,无
176,-6,Emoji Quiz,Mari Apps,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU4MDU5NF8xNTEyNTU2NzUwLzI1Ng==,游戏,2090990,-,无
177,-6,Battlelands Royale,,-,https://android-artworks.25pp.com/fs08/2018/11/22/3/109_8d47057c788de50487ae1fd360f408f7_con_130x130.png,游戏,6332917,-,无
178,-38,Bee Factory,Green Panda Games,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81Mjc1MTQxMl8xNTM4MTIwMTYwLzI1Ng==,游戏,6618570,-,无
179,-32,Toca Kitchen 2,Toca Boca AB,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMjE1MjQ2M18xNDQyMDk4NzQ2LzI1Ng==,游戏,305294,-,无
180,21,火器時代 (Guns of Glory),海沙工作室,-,https://android-artworks.25pp.com/fs08/2018/12/04/2/109_b367f1339a004cbb744dc5c1695cbd2d_con_130x130.png,游戏,4800600,-,无
181,30,亿万富翁娱乐城? 角子老虎机赌场游戏 free slots machine casino game,Huuuge Global,-,https://gcontent-cdn.aso100.com/pic/view_gcontent/type/icon/source/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2t2NWtwc2tDcHNJaGJ3N2c4M0I4R1BCdTJnZTJ2WlBqSDhSOThsUlFJc1hXRDA3WVVERGJlRmtLak84VVMyejFndF9qPXMxODA=,游戏,2187376,-,无
182,-27,气垫球 挑战,,-,https://gcontent-cdn.aso100.com/pic/view_gcontent/type/icon/source/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL21RVk95d3BvTS1Sa2xjWW13cHJPOXVDYlM4VVR1b1MydkNBektucGRVbExzYzFBZmNxQks0djJsVzJxb0NuSXlHZz1zMTgw,游戏,6304744,-,无
183,118,Plane Hit!,FootMan,-,https://android-artworks.25pp.com/fs08/2018/11/29/7/109_ed32b986dec85a9c9bf3ca74075967ea_con_130x130.png,游戏,5483116,-,无
184,3,Fishdom,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE3M2VmYWIzNzY5N2E5NWM1LndlYnA=,游戏,996795,-,无
185,-8,绳索漂移,来自互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE0YjEzYjQwNDc1ZDExMDk0LndlYnA=,游戏,6205799,-,无
186,-13,我的宠物POU,Zakeh,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3AzLnFoaW1nLmNvbS90MDE1MWQyYjRhMjZhMTQwNzk5LndlYnA=,游戏,64473,-,无
187,-34,Spill It!,,-,https://android-artworks.25pp.com/fs08/2018/12/03/1/109_f0f9152dba8a81e7a320c7c7790c6b48_con_130x130.png,游戏,6673153,-,无
188,-40,Dragon City,DeviMob,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDI2MDM4NV8xNTIwMDMxNzcwLzI1Ng==,游戏,189413,-,无
189,-24,砖球对决,VOODOO,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjQ4OTM1N18xNTQ0MDkxMzc2LzI1Ng==,游戏,3726955,-,无
190,5,登山赛车,北京唯我乐园信息技术有限公司,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8yNzM5OTdfMTU0MjA4MjU4NC8yNTY=,游戏,64184,北京唯我乐园信息技术有限公司,https://www.qimai.cn/company/product/id/30718
191,9,蠢蠢的死法:Dumb Ways to Die Original,Metro Trains,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl80MjM4MzgyMF8xNTEyNTc0MDQ3LzI1Ng==,游戏,2090855,-,无
192,0,梦幻花园 Gardenscapes,Playrix Games,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl80MjM0NTg4Nl8xNTEyNTY1MjQ1LzI1Ng==,游戏,1921944,-,无
193,23,MergeDragons!,互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU0NTYzMV8xNTEzNjM4MzA1LzI1Ng==,游戏,4487323,-,无
194,10,Portal Quest,PerBlue Entertainment,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU0Njk4M18xNTM2Nzk2NzQ5LzI1Ng==,游戏,3422068,-,无
195,-58,谜题发烧友,Windforce Games,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU5MjkwNl8xNTM0NzcwNjAwLzI1Ng==,游戏,3647424,-,无
196,9,Find: Believe Her? - Find The Differences,,-,https://android-artworks.25pp.com/fs08/2018/11/29/8/109_7e344f5327a532ba0cc2b6b712542c13_con_130x130.png,游戏,6763149,-,无
197,-76,Emoji Craft,,-,https://android-artworks.25pp.com/fs08/2018/11/21/0/109_bf1b9683ab9c2ee962ff10b6bf97c11b_con_130x130.png,游戏,6677847,-,无
198,10,梦想小镇 Township,Playrix,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl8xMDMxOTE5N18xNDY1MzE4NjQ0LzI1Ng==,游戏,218754,-,无
199,41,Final Fantasy XV: A New Empire,互联网,-,https://static-cdn.aso100.com/pic/view/type/android/source/aHR0cDovL3BwLm15YXBwLmNvbS9tYV9pY29uLzAvaWNvbl81MjU0MjA4OF8xNTM5NDAzNTgyLzI1Ng==,游戏,3433825,-,无
200,20,Willy Wonka’s Sweet Adventure – A Match 3 Game,,-,https://android-artworks.25pp.com/fs08/2018/11/28/11/109_4825ee9c72b85b3881b761beee287ad5_con_130x130.png,游戏,6698871,-,无
